id;place;rapport;date;M1;M2;M3;M4;allocation;Hippodrome;nbPartants;idHippodrome;nDistance;nAllocation;idFerrure;idJockey;nbPartants;rPoids;idOeillere;iCote
111735;0;0;03-02-2020;10a;6a;Da;Da;17000;Châteaubriant;16;Pontchâteau;2650;17000;0;5361;16;0;0;145
111736;1;1.7;03-02-2020;2a;1a;1a;3a;30000;Châteaubriant;18;Vincennes;2100;11000;2;9114;15;0;0;2
111748;1;1.6;04-02-2020;1a;1a;8a;Da;44000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;33000;2;1822;12;0;0;2
111750;0;0;04-02-2020;1a;2a;5a;Da;19000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2150;17000;0;736;8;0;0;2
111751;1;1.5;04-02-2020;2a;5a;3a;4a;12000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;22000;2;1822;11;0;0;12
111752;0;0;04-02-2020;1a;2a;1a;10a;6000;Cagnes-sur-Mer;12;Marseille-Vivaux;2650;22000;5;504;13;0;0;3
111753;1;1.3;04-02-2020;1a;1a;Da;Da;25000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2150;22000;0;3;13;0;0;2
111754;1;1.4;04-02-2020;3a;6a;4a;10a;29000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;33000;0;707;12;0;0;7
111755;1;1.3;04-02-2020;1a;1a;6a;Da;35000;Cagnes-sur-Mer;9;Cagnes-sur-Mer;2925;35000;1;3;12;0;0;2
111777;1;1.4;04-02-2020;3a;2a;2a;1a;6000;Mons;16;Mons;2300;6000;2;8403;16;0;0;3
111778;1;1.3;04-02-2020;5a;1a;3a;1a;4200;Mons;13;Saint-Galmier;2000;26000;2;521;13;0;0;10
111779;0;0;04-02-2020;2a;1a;1a;3a;3600;Mons;8;Mons;2300;6000;0;8269;12;0;0;1
111780;1;1.5;04-02-2020;2a;10a;10a;3a;5400;Mons;12;Mons;2300;5400;2;8269;10;0;0;4
111781;1;1.3;04-02-2020;4a;1a;1Da;2a;3000;Mons;12;Mons;2300;3000;0;9774;8;0;0;
111782;1;2;05-02-2020;Da;1a;1a;2a;44000;Vincennes;14;Vincennes;2700;44000;2;2;13;0;0;1
111786;1;1.7;05-02-2020;Da;3a;8a;9a;29000;Vincennes;15;Vincennes;2100;29000;1;30;16;0;0;5
111787;0;0;05-02-2020;6a;2a;4a;2a;51000;Vincennes;16;Solvalla;2140;596500;2;1226;12;0;0;
111788;1;1.4;05-02-2020;1a;2a;1a;7a;50000;Vincennes;13;Vincennes;2700;37000;1;34;16;0;0;3
111801;0;0;05-02-2020;1a;4a;Da;6a;15000;Pornichet;14;Argentan;2875;13000;1;5824;15;0;0;11
111802;1;1.6;05-02-2020;Da;2Dista;1a;Da;17000;Pornichet;15;Vincennes;2700;33000;2;24;16;0;0;7
111803;1;1.8;05-02-2020;6a;Da;7a;2a;15000;Pornichet;13;Argentan;2875;14000;0;18886;18;0;0;
111804;0;0;05-02-2020;3Da;5a;3a;2a;22000;Pornichet;18;Bordeaux - Le Bouscat;2650;23000;1;29;15;0;0;6
111805;1;1.2;05-02-2020;3a;1a;1a;6a;26000;Pornichet;12;Vincennes;2700;43000;2;22;16;0;0;7
111808;1;1.5;05-02-2020;1a;Da;3a;9a;6000;Pornichet;16;Saint-Brieuc;3150;22000;0;17955;18;0;0;10
111813;1;1.3;06-02-2020;3a;2a;1a;1a;100000;Vincennes;15;Vincennes;2850;100000;1;156;13;0;0;6
111814;0;0;06-02-2020;Da;Da;Da;Da;18000;Vincennes;12;Vincennes;2700;18000;1;4;9;0;0;13
111815;0;0;06-02-2020;6a;11a;1a;Da;29000;Vincennes;15;Vincennes;2700;33000;1;2;14;0;0;2
111817;0;0;06-02-2020;2a;1a;1a;1a;37000;Vincennes;14;Vincennes;2850;37000;2;34;16;0;0;2
111818;0;0;06-02-2020;1a;1a;5a;9a;33000;Vincennes;12;Vincennes;2700;33000;1;17395;16;0;0;7
111819;0;0;06-02-2020;1a;10a;2a;1a;67000;Vincennes;16;Vincennes;2700;56000;2;2;13;0;0;2
111832;0;0;06-02-2020;6a;6a;2a;Da;17000;Graignes;16;Mauquenchy;2850;18000;1;7016;13;0;0;50
111833;0;0;06-02-2020;2a;Da;6a;2a;17000;Graignes;14;Châteaubriant;3000;13000;2;1922;15;0;0;
111834;0;0;06-02-2020;3a;1a;2a;1a;26000;Graignes;18;Bordeaux - Le Bouscat;2550;26000;0;6291;15;0;0;1
111835;0;0;06-02-2020;1a;10a;7a;9a;19000;Graignes;14;Argentan;2875;14000;2;19415;15;0;0;18
111837;0;0;06-02-2020;Da;1a;Da;1a;17000;Graignes;15;Pontchâteau;2800;15000;0;17495;15;0;0;2
111856;1;2.8;07-02-2020;8a;1a;Da;2Da;6000;Mauquenchy;16;Nantes;3000;15000;0;157;15;0;0;
111858;0;0;07-02-2020;3a;3a;2a;6Dpga;16000;Mauquenchy;14;Nantes;3000;12000;1;942;15;0;0;
111860;0;0;07-02-2020;6a;1a;7a;3a;16000;Mauquenchy;18;Vincennes;2100;29000;0;2359;13;0;0;41
111861;0;0;07-02-2020;4a;9a;3a;5a;16000;Mauquenchy;16;Argentan;2875;14000;2;1914;15;0;0;
111863;1;2.5;07-02-2020;1a;Da;Da;2a;20000;Mauquenchy;18;Toulouse;2950;23000;2;8;12;0;0;9
111864;0;0;07-02-2020;6a;3a;2a;Da;18000;Toulouse;16;Marseille-Vivaux;2650;23000;2;504;14;0;0;10
111865;0;0;07-02-2020;1a;1a;Da;Da;31000;Toulouse;18;Toulouse;2750;17000;0;403;15;0;0;3
111866;0;0;07-02-2020;8a;5a;8a;3a;18000;Toulouse;16;Agen;2625;15000;0;442;17;0;0;
111867;0;0;07-02-2020;Da;9a;1a;2a;18000;Toulouse;14;Bordeaux - Le Bouscat;2650;18000;0;6291;16;0;0;20
111868;1;1.7;07-02-2020;1a;5a;Da;3a;18000;Toulouse;14;Agen;2625;13000;2;17353;15;0;0;19
111869;1;1.4;07-02-2020;1a;4a;1a;2Disqa;18000;Toulouse;12;Toulouse;2325;16000;0;442;10;0;0;7
111871;1;1.6;07-02-2020;Da;1a;7a;5a;6000;Toulouse;16;Agen;2575;5000;0;9251;16;0;0;
111872;1;1.1;07-02-2020;2a;1a;2a;Da;5000;Wolvega;15;Wolvega;2100;5000;1;1426;12;0;0;4
111873;1;1.1;07-02-2020;1a;4a;1a;1a;11000;Wolvega;8;Wolvega;2600;9900;1;8173;9;0;0;1
111875;1;1.1;07-02-2020;Da;1a;1a;NULL;6000;Wolvega;12;Wolvega;2600;6000;5;784;9;0;0;1
111883;1;1.2;08-02-2020;1a;2a;2a;1a;100000;Vincennes;12;Vincennes;2100;100000;1;6;14;0;0;4
111915;1;1.7;09-02-2020;2a;Da;1a;7a;38000;Vincennes;12;Vincennes;2850;33000;2;1269;15;0;0;9
111916;1;1.2;09-02-2020;1a;1a;1a;1a;350000;Vincennes;16;Vincennes;2700;900000;2;3291;18;0;0;4
111917;1;1.6;09-02-2020;1a;4a;4a;3a;59000;Vincennes;14;Vincennes;2850;59000;2;34;12;0;0;1
111918;0;0;09-02-2020;2a;4a;5a;4a;51000;Vincennes;16;Vincennes;2850;67000;2;34;16;0;0;18
111919;0;0;09-02-2020;1a;1a;9a;1a;37000;Vincennes;12;Vincennes;2100;49000;1;2;14;0;0;1
111920;1;1.9;09-02-2020;1a;2a;3a;2Da;33000;Vincennes;14;Vincennes;2100;29000;2;220;13;0;0;4
111933;1;1.2;09-02-2020;1a;1a;3a;1a;25000;Cagnes-sur-Mer;10;Cagnes-sur-Mer;2925;28000;2;3;14;0;0;4
111934;1;2.5;09-02-2020;10a;8a;8a;8a;22000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2925;22000;2;3291;15;0;0;5
111935;0;0;09-02-2020;1a;1m;Da;Da;25000;Cagnes-sur-Mer;10;Cagnes-sur-Mer;2925;19000;2;719;13;0;0;5
111936;0;0;09-02-2020;1a;7a;1a;11a;29000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;25000;2;1822;11;0;0;2
111937;1;2.2;09-02-2020;Da;2Dista;2a;1a;22000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;22000;1;726;10;0;0;21
111938;1;1.7;09-02-2020;4a;2a;4a;Da;19000;Cagnes-sur-Mer;14;Marseille-Vivaux;2650;17000;0;707;13;0;0;7
111939;1;1.4;09-02-2020;5a;2a;1a;2a;26000;Cagnes-sur-Mer;16;Toulouse;2750;27000;2;719;13;0;0;6
111946;1;1.3;10-02-2020;1a;Da;2a;1a;43000;Vincennes;15;Vincennes;2850;37000;2;10;15;0;0;3
111948;1;1.3;10-02-2020;1a;Da;4a;1a;36000;Vincennes;11;Vincennes;2700;32000;0;2;13;0;0;2
111950;1;1.3;10-02-2020;1a;2a;7a;11a;37000;Vincennes;11;Vincennes;2700;37000;0;34;16;0;0;6
111951;1;1.6;10-02-2020;Da;1a;2a;1a;53000;Vincennes;10;Vincennes;2700;44000;2;2;12;0;0;2
111952;1;2.3;10-02-2020;Da;Da;2a;4a;33000;Vincennes;11;Vincennes;2700;33000;2;28;16;0;0;17
111957;1;1.2;10-02-2020;1a;1a;2a;5a;5000;Son Pardo  Majorque;14;Son Pardo - Majorque;2150;5000;0;4962;16;0;0;6
111965;1;2.1;10-02-2020;Da;Da;Da;9a;17000;Lyon-La Soie;18;Marseille-Vivaux;2650;15000;0;1581;15;0;0;12
111966;0;0;10-02-2020;3a;5a;Da;11a;17000;Lyon-La Soie;18;Lyon-La Soie;2700;17000;2;998;14;0;0;30
111967;1;1.3;10-02-2020;1a;Dm;1a;2a;19000;Lyon-La Soie;18;Lyon-La Soie;2700;17000;1;21449;14;0;0;2
111968;1;1.6;10-02-2020;3a;7a;4a;10a;23000;Lyon-La Soie;18;Vincennes;2100;49000;2;4;15;0;0;6
111969;1;1.8;10-02-2020;3a;4a;10a;Da;17000;Lyon-La Soie;18;Lyon-La Soie;2700;15000;0;4230;17;0;0;75
111972;0;0;10-02-2020;7a;2a;4a;4a;15000;Lyon-La Soie;12;Lyon-La Soie;2700;15000;5;2096;18;0;0;11
111977;0;0;11-02-2020;2a;12a;2a;1a;43000;Vincennes;13;Vincennes;2700;43000;2;1931;16;0;0;44
111980;0;0;11-02-2020;4a;2a;3a;Da;29000;Vincennes;16;Vincennes;2700;33000;2;34;16;0;0;17
111982;1;1.3;11-02-2020;1a;1a;1a;1a;37000;Vincennes;16;Vincennes;2100;33000;1;34;16;0;0;1
111983;0;0;11-02-2020;2a;1a;3a;2a;53000;Vincennes;12;Vincennes;2700;44000;2;220;14;0;0;5
112005;1;1.3;11-02-2020;1a;Da;4a;4a;5000;Mons;14;Mons;2300;6000;2;1316;16;0;0;5
112006;1;1.1;11-02-2020;2a;2a;1a;2a;6000;Mons;10;Mons;2850;7200;2;542;13;0;0;5
112007;0;0;11-02-2020;1a;1a;1a;2a;2500;Mons;11;Kuurne;2300;1080;0;515;8;0;0;
112008;1;1.1;11-02-2020;2a;9a;1a;1a;3000;Mons;8;Eskilstuna;2140;209500;2;4316;12;0;0;
112018;1;1.4;12-02-2020;Da;Da;3a;9a;15000;Angers;14;Argentan;2875;14000;0;2291;18;0;0;
112020;1;1.4;12-02-2020;4a;4a;10a;Aa;15000;Angers;16;Argentan;2875;13000;1;5811;17;0;0;
112021;0;0;12-02-2020;6a;3a;1a;4a;17000;Angers;16;Pontchâteau;2650;17000;0;1898;16;0;0;8
112022;0;0;12-02-2020;5a;2a;4a;5a;17000;Angers;16;Châteaubriant;2300;17000;0;177;16;0;0;5
112023;1;1.7;12-02-2020;1a;Da;5a;0a;17000;Angers;18;Machecoul;2700;14000;2;53;16;0;0;4
112024;1;1.5;12-02-2020;6a;10a;3a;Da;26000;Angers;18;Vincennes;2850;56000;2;388;15;0;0;25
112027;0;0;12-02-2020;1a;4a;10m;9a;18000;Toulouse;11;Bordeaux - Le Bouscat;2650;27000;2;6291;18;0;0;5
112028;1;1.3;12-02-2020;1a;9a;Da;1a;20000;Toulouse;14;Lyon-La Soie;2700;19000;2;21449;18;0;0;3
112029;0;0;12-02-2020;1a;Da;Da;2Da;20000;Toulouse;10;Bordeaux - Le Bouscat;2550;20000;1;34;10;0;0;2
112030;1;1.4;12-02-2020;3a;2a;3a;2a;27000;Toulouse;16;Vincennes;2100;49000;2;497;14;0;0;12
112031;0;0;12-02-2020;1a;2a;Da;3a;18000;Toulouse;18;Agen;2625;13000;0;17537;12;0;0;6
112032;0;0;12-02-2020;1a;1a;2a;5a;18000;Toulouse;16;Toulouse;2150;18000;0;21;14;0;0;2
112040;0;0;13-02-2020;1a;1a;1a;9a;67000;Vincennes;16;Vincennes;2850;56000;2;44;15;0;0;4
112042;0;0;13-02-2020;5a;1a;5a;10a;33000;Vincennes;16;Vincennes;2700;29000;0;17955;14;0;0;51
112044;1;1.1;13-02-2020;1a;1a;1a;2a;44000;Vincennes;13;Vincennes;2700;80000;2;34;8;0;0;2
112046;0;0;13-02-2020;1a;Da;Da;4a;90000;Vincennes;13;Vincennes;2100;53000;1;2;11;0;0;2
112047;0;0;13-02-2020;Da;1a;4a;7a;29000;Vincennes;13;Châteaubriant;2300;17000;0;2634;16;0;0;9
112071;0;0;14-02-2020;7a;1a;1a;3a;53000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;44000;0;5876;15;0;0;66
112072;0;0;14-02-2020;2a;2a;1a;Da;19000;Cagnes-sur-Mer;12;Les Sables-d'Olonne;2650;20000;0;4;14;0;0;8
112073;1;2;14-02-2020;1a;6a;2a;Da;21000;Cagnes-sur-Mer;7;Vincennes;2100;32000;0;4;11;0;0;20
112075;0;0;14-02-2020;4a;9a;5a;9a;6000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;6000;2;17377;11;0;0;6
112076;1;1.3;14-02-2020;1a;1a;7a;10a;22000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2925;19000;2;3;14;0;0;1
112077;1;1.7;14-02-2020;8a;Da;8a;1a;32000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2925;33000;1;8725;12;0;0;53
112078;1;1.2;14-02-2020;1a;1a;1a;Da;28000;Cagnes-sur-Mer;6;Cagnes-sur-Mer;2925;25000;0;1931;14;0;0;2
112092;0;0;14-02-2020;1a;2a;3a;6a;17000;Graignes;15;Graignes;2700;17000;2;560;15;0;0;2
112093;0;0;14-02-2020;13a;1a;2a;1a;19000;Graignes;18;Mauquenchy;2850;20000;0;153;17;0;0;11
112094;0;0;14-02-2020;5a;3a;5a;5a;25000;Graignes;18;Pontchâteau;2800;26000;0;558;18;0;0;13
112099;1;1.3;14-02-2020;3a;Da;1a;NULL;8800;Wolvega;11;Wolvega;2100;5500;0;15970;8;0;0;1
112100;1;1.2;14-02-2020;1a;3a;2a;6a;5500;Wolvega;11;Wolvega;2600;5500;0;21454;16;0;0;2
112102;1;1.1;14-02-2020;1a;8a;1a;3a;6000;Wolvega;9;Wolvega;2600;6000;0;655;7;0;0;2
112116;1;1.7;15-02-2020;4a;10a;1a;7a;6000;Agen;16;Toulouse;2950;6000;2;14119;11;0;0;11
112117;0;0;15-02-2020;2a;5a;7a;Da;15000;Agen;11;Argentan;2150;13000;0;958;15;0;0;5
112118;0;0;15-02-2020;Dm;Da;8a;Da;24000;Agen;13;Vincennes;2850;50000;2;34;13;0;0;18
112119;1;1.3;15-02-2020;Da;4a;2a;1a;18000;Agen;16;Pontchâteau;2800;15000;0;891;16;0;0;12
112120;1;1.8;15-02-2020;7a;3a;7a;1a;24000;Agen;11;Vincennes;2700;33000;0;4;14;0;0;28
112121;0;0;15-02-2020;10a;8a;6a;3a;18000;Agen;13;Machecoul;2700;13000;0;891;12;0;0;
112123;0;0;15-02-2020;1a;8a;12a;9a;41000;Agen;11;Bordeaux - Le Bouscat;2650;36000;1;34;15;0;0;7
112124;0;0;15-02-2020;9a;6a;1a;5a;18000;Laval;15;Bordeaux - Le Bouscat;2550;20000;2;6756;10;0;0;14
112125;0;0;15-02-2020;2a;9a;4a;7a;23000;Laval;16;Angers;3125;26000;1;6182;18;0;0;30
112126;1;1.3;15-02-2020;6a;6a;2a;1a;31000;Laval;16;Vincennes;2100;51000;2;3291;15;0;0;7
112127;0;0;15-02-2020;3a;2a;2a;3a;18000;Laval;15;Cagnes-sur-Mer;2925;19000;2;497;14;0;0;7
112128;0;0;15-02-2020;9a;4a;4a;6a;21000;Laval;16;Vincennes;2850;50000;2;1269;13;0;0;59
112138;0;0;16-02-2020;1a;3a;Da;Da;33000;Vincennes;15;Cagnes-sur-Mer;2925;19000;1;504;13;0;0;4
112139;0;0;16-02-2020;Da;6a;4a;7a;43000;Vincennes;16;Vincennes;2100;43000;2;17955;15;0;0;6
112140;0;0;16-02-2020;8a;1a;5a;Da;44000;Vincennes;13;Vincennes;2700;100000;0;558;15;0;0;156
112141;0;0;16-02-2020;2a;1a;1a;1a;170000;Vincennes;11;Vincennes;2175;100000;0;34;7;0;0;1
112142;1;1.4;16-02-2020;1a;1a;Da;1a;80000;Vincennes;9;Vincennes;2700;44000;5;3291;12;0;0;1
112143;1;3.6;16-02-2020;2m;Dm;Da;Dm;51000;Vincennes;16;Vincennes;2850;43000;2;2;15;0;0;10
112144;1;1.6;16-02-2020;2a;1a;12a;1a;18000;Vincennes;8;Bjerke;2100;89000;0;6010;12;0;0;
112157;1;1.5;16-02-2020;11a;2a;2a;3a;19000;Graignes;18;Argentan;2875;5000;0;3775;16;0;0;
112158;1;1.5;16-02-2020;3Da;1a;1a;Da;19000;Graignes;16;Mauquenchy;2850;6000;0;2558;14;0;0;2
112159;1;2.4;16-02-2020;3a;9a;13a;Da;17000;Graignes;14;Graignes;2700;17000;2;290;15;0;0;37
112161;1;1.6;16-02-2020;8a;4a;1a;4a;17000;Graignes;12;Argentan;2875;13000;0;1019;18;0;0;
112168;0;0;17-02-2020;2a;6a;2a;2a;43000;Vincennes;16;Vincennes;2850;43000;1;17395;15;0;0;4
112169;0;0;17-02-2020;1a;Da;5a;Da;32000;Vincennes;11;Vincennes;2700;27000;0;28;12;0;0;2
112171;0;0;17-02-2020;Da;2a;9a;2a;33000;Vincennes;15;Vincennes;2850;33000;2;28;15;0;0;11
112173;1;1.5;17-02-2020;Da;1a;Da;2a;38000;Vincennes;11;Vincennes;2700;44000;2;219;12;0;0;3
112174;1;1.6;17-02-2020;9a;7a;7a;5a;33000;Vincennes;12;Pornichet;2725;17000;0;171;13;0;0;10
112175;1;2.1;17-02-2020;2a;Da;6a;2a;38000;Vincennes;14;Vincennes;2700;38000;2;2;15;0;0;2
112186;1;2.9;17-02-2020;2a;Da;4Dista;Da;15000;Saint-Galmier;16;Lyon-La Soie;2050;12000;0;2067;12;0;0;
112187;1;1.9;17-02-2020;5a;Da;1a;2a;17000;Saint-Galmier;18;Cagnes-sur-Mer;2925;22000;0;10428;12;0;0;54
112188;0;0;17-02-2020;4a;6a;10a;1a;17000;Saint-Galmier;12;Saint-Galmier;2650;17000;2;1034;18;0;0;17
112189;1;1.5;17-02-2020;1a;2a;Da;3a;30000;Saint-Galmier;17;Lyon-La Soie;2700;30000;2;1034;15;0;0;3
112190;1;2.7;17-02-2020;3a;Da;6a;6a;15000;Saint-Galmier;17;Agen;2575;13000;0;425;15;0;0;
112191;0;0;17-02-2020;4a;2a;3a;2a;6000;Saint-Galmier;16;Lyon-La Soie;2700;23000;1;2216;18;0;0;8
112198;0;0;18-02-2020;4a;Da;Da;1a;44000;Vincennes;16;Vincennes;2700;100000;2;220;8;0;0;14
112200;1;1.9;18-02-2020;Da;2a;Da;1a;32000;Vincennes;13;Vincennes;2700;36000;0;10;9;0;0;5
112202;1;1.9;18-02-2020;1a;5a;7a;5a;38000;Vincennes;10;Vincennes;2700;33000;2;360;16;0;0;14
112204;1;2.1;18-02-2020;1a;Da;4a;1a;38000;Vincennes;15;Vincennes;2850;33000;2;44;12;0;0;2
112205;0;0;18-02-2020;6a;1a;4a;Da;67000;Vincennes;16;Vincennes;2100;100000;5;34;14;0;0;39
112219;1;1.7;18-02-2020;3a;1Da;Da;1a;19000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;19000;0;3;14;0;0;3
112220;0;0;18-02-2020;1a;5a;1a;5a;28000;Cagnes-sur-Mer;9;Cagnes-sur-Mer;2150;22000;1;707;14;0;0;4
112221;0;0;18-02-2020;1a;Da;5a;6a;25000;Cagnes-sur-Mer;15;Lyon-La Soie;2700;17000;2;719;14;0;0;3
112222;0;0;18-02-2020;6a;Dm;4a;6m;29000;Cagnes-sur-Mer;18;Cagnes-sur-Mer;2700;25000;0;719;10;0;0;54
112223;0;0;18-02-2020;1a;7a;1a;1a;29000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2700;26000;2;2748;10;0;0;1
112224;0;0;18-02-2020;2a;11a;11a;12a;26000;Cagnes-sur-Mer;15;Lyon-La Soie;2700;23000;2;5876;18;0;0;10
112227;0;0;18-02-2020;6a;1a;Dm;Da;4500;Mons;16;Mons;2300;5400;0;9161;15;0;0;3
112228;1;1.3;18-02-2020;2a;1a;2a;4a;4000;Mons;16;Mons;2300;3600;0;9161;12;0;0;7
112229;0;0;18-02-2020;3a;1a;4a;1a;3000;Mons;11;Mons;2300;2500;1;817;11;0;0;9
112230;1;1.5;18-02-2020;1a;2a;3a;3a;4000;Mons;16;Kuurne;2300;1800;0;6099;13;0;0;
112244;0;0;19-02-2020;9a;1a;6a;Da;17000;Vire;14;Nantes;2275;13000;0;3282;13;0;0;
112246;0;0;19-02-2020;1a;1a;1a;7a;29000;Vire;18;Nantes;3000;15000;0;903;15;0;0;9
112247;1;1.7;19-02-2020;1a;2a;1a;5a;17000;Vire;18;Cherbourg;2625;13000;0;9962;13;0;0;3
112248;1;1.9;19-02-2020;1a;3a;1a;3a;19000;Vire;18;Nantes;3000;20000;2;2556;16;0;0;6
112249;0;0;19-02-2020;11a;1a;2a;1a;22000;Vire;18;Vincennes;2850;43000;2;1599;15;0;0;13
112250;0;0;19-02-2020;1a;3a;1a;4a;20000;Saint-Galmier;13;Lyon-La Soie;2700;17000;1;821;14;0;0;4
112251;0;0;19-02-2020;1a;6a;3a;7a;17000;Saint-Galmier;16;Saint-Galmier;2650;17000;2;2778;18;0;0;2
112252;0;0;19-02-2020;7a;4a;1a;8a;17000;Saint-Galmier;18;Lyon-La Soie;2700;17000;1;418;14;0;0;8
112253;1;1.5;19-02-2020;5a;2a;8a;4a;30000;Saint-Galmier;12;Lyon-La Soie;2700;22000;5;6934;14;0;0;8
112254;1;1.9;19-02-2020;7a;8a;5a;3a;17000;Saint-Galmier;14;Lyon-La Soie;2700;17000;0;2096;18;0;0;93
112255;1;1.2;19-02-2020;1a;2a;2a;4a;6000;Saint-Galmier;16;Toulouse;2950;6000;2;824;11;0;0;2
112257;1;2.2;19-02-2020;3a;5a;11a;6a;13000;Saint-Galmier;9;Lyon-La Soie;2050;14000;0;740;10;0;0;44
112262;1;2.2;20-02-2020;Da;Da;Da;Da;50000;Vincennes;16;Vincennes;2850;90000;2;17955;13;0;0;26
112264;1;1.1;20-02-2020;1a;1a;11a;2a;18000;Vincennes;8;Vincennes;2100;18000;0;7153;8;0;0;10
112265;0;0;20-02-2020;3a;3a;Da;2a;33000;Vincennes;15;Vincennes;2700;38000;0;220;12;0;0;23
112266;1;1.7;20-02-2020;7a;5a;1a;Da;29000;Vincennes;11;Vincennes;2700;29000;0;360;11;0;0;9
112267;1;2.4;20-02-2020;1a;Da;Da;9a;33000;Vincennes;12;Vincennes;2700;29000;2;20729;13;0;0;5
112268;1;1.5;20-02-2020;2a;7a;3a;4a;53000;Vincennes;9;Vincennes;2100;53000;2;21;11;0;0;6
112269;1;3.7;20-02-2020;1a;2a;13a;4a;51000;Vincennes;16;Vincennes;2100;18000;5;238;17;0;0;23
112284;1;1.5;20-02-2020;4a;0a;1a;4a;22000;Lyon-La Soie;18;Lyon-La Soie;2700;17000;2;504;18;0;0;4
112286;1;2.3;20-02-2020;10a;4a;11a;8a;20000;Lyon-La Soie;15;Cagnes-sur-Mer;2925;22000;0;10428;13;0;0;135
112287;1;2;20-02-2020;4a;7a;1a;5a;17000;Lyon-La Soie;18;Lyon-La Soie;2700;17000;0;2778;14;0;0;13
112295;1;1.6;21-02-2020;3a;2a;1a;1a;35000;Vincennes;16;Vincennes;2850;50000;2;17395;13;0;0;5
112297;1;2;21-02-2020;1a;10a;2Da;10a;29000;Vincennes;15;Argentan;2800;16000;0;9189;16;0;0;4
112299;0;0;21-02-2020;3a;1a;Da;1a;33000;Vincennes;10;Vincennes;2700;33000;0;17395;15;0;0;4
112300;1;2.6;21-02-2020;Da;1a;1a;1a;29000;Vincennes;16;Bordeaux - Le Bouscat;2550;15000;2;450;16;0;0;
112301;1;1.4;21-02-2020;1a;3a;4a;7a;33000;Vincennes;10;Vincennes;2700;29000;2;1269;11;0;0;4
112302;1;1.5;21-02-2020;2a;2a;3a;2a;33000;Vincennes;16;Vincennes;2850;43000;2;37;14;0;0;6
112315;1;1.5;21-02-2020;1a;Da;3a;1a;39000;Cagnes-sur-Mer;6;Cagnes-sur-Mer;2925;33000;1;3383;10;0;0;3
112316;1;1.4;21-02-2020;6a;3a;3a;13a;22000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2150;22000;2;3383;13;0;0;4
112317;1;1.1;21-02-2020;1a;1a;1a;1a;25000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;28000;0;3;6;0;0;1
112318;1;1.1;21-02-2020;2a;11a;1a;13a;80000;Cagnes-sur-Mer;8;Vincennes;2700;90000;2;3;8;0;0;11
112319;0;0;21-02-2020;8a;1a;7a;6a;22000;Cagnes-sur-Mer;12;Maure-de-Bretagne;2850;16000;0;8166;11;0;0;
112320;0;0;21-02-2020;3a;4a;2a;Dm;6000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2150;6000;2;1153;9;0;0;4
112321;1;2.3;21-02-2020;3a;2a;1a;1a;22000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2150;22000;2;707;9;0;0;2
112322;0;0;21-02-2020;Da;Dm;Da;Da;19000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2925;19000;2;71;11;0;0;7
112323;1;1.1;21-02-2020;1a;Da;1a;1a;6000;Wolvega;9;Wolvega;2100;6000;2;784;12;0;0;1
112335;0;0;22-02-2020;Da;Da;1a;Da;17000;Amiens;14;Graignes;2700;17000;1;8205;14;0;0;2
112336;0;0;22-02-2020;2a;5a;Da;4a;15000;Amiens;14;Angers;3125;17000;0;4673;15;0;0;6
112337;0;0;22-02-2020;3a;1a;Da;Da;15000;Amiens;14;Angers;3125;17000;2;623;18;0;0;4
112338;0;0;22-02-2020;1a;4a;3a;6a;22000;Amiens;14;Graignes;2700;19000;1;1599;14;0;0;2
112339;1;1.4;22-02-2020;8a;Da;16a;2a;22000;Amiens;14;Vincennes;2850;43000;1;10;14;0;0;6
112349;0;0;22-02-2020;1a;10a;Da;3a;31000;Toulouse;15;Angers;3125;26000;2;708;18;0;0;12
112350;0;0;22-02-2020;1a;4a;Da;2a;26000;Toulouse;18;Toulouse;2950;31000;1;2380;18;0;0;15
112351;0;0;22-02-2020;3a;1a;2a;7a;21000;Toulouse;13;Vincennes;2850;37000;0;34;11;0;0;2
112352;0;0;22-02-2020;3a;6a;1a;Da;18000;Toulouse;17;Toulouse;2150;20000;0;450;10;0;0;21
112353;1;1.4;22-02-2020;1a;1a;5a;1a;20000;Toulouse;13;Toulouse;2150;18000;2;6291;16;0;0;5
112362;1;2.2;23-02-2020;2a;6a;1Da;1a;29000;Vincennes;15;Laval;2225;18000;0;3282;13;0;0;5
